volt/V			curr/A			totaltime/us
14.067928098391674	-54.93331705679494	65504
14.067928098391674	-58.59553819391461	131009
14.081679738761558	-62.25775933103428	196514
14.067928098391674	-67.75109103671376	262019
14.067928098391674	-73.24442274239327	327524
14.081679738761558	-73.24442274239327	393028
14.067928098391674	-76.90664387951293	458533
14.067928098391674	-78.73775444807275	524038
14.081679738761558	-78.73775444807275	589542
14.067928098391674	-76.90664387951293	655047
14.067928098391674	-75.07553331095309	720552
14.081679738761558	-69.5822016052736	786057
14.067928098391674	-67.75109103671376	851562
14.067928098391674	-62.25775933103428	917067
14.081679738761558	-58.59553819391461	982572
14.067928098391674	-56.76442762535478	1048077
14.067928098391674	-53.10220648823511	1113581
14.081679738761558	-53.10220648823511	1179085
14.067928098391674	-53.10220648823511	1244589
14.067928098391674	-54.93331705679494	1310093
14.081679738761558	-56.76442762535478	1375598
14.067928098391674	-62.25775933103428	1441103
14.067928098391674	-65.91998046815394	1506607
14.081679738761558	-71.41331217383343	1572111
14.067928098391674	-73.24442274239327	1637615
14.067928098391674	-75.07553331095309	1703120
14.081679738761558	-76.90664387951293	1768625
14.067928098391674	-78.73775444807275	1834130
14.067928098391674	-76.90664387951293	1899634
14.081679738761558	-76.90664387951293	1965139
14.067928098391674	-71.41331217383343	2030644
14.067928098391674	-67.75109103671376	2096149
14.081679738761558	-64.0888698995941	2161654
14.067928098391674	-58.59553819391461	2227160
14.067928098391674	-56.76442762535478	2292665
14.081679738761558	-54.93331705679494	2358169
14.067928098391674	-53.10220648823511	2423673
14.067928098391674	-53.10220648823511	2489177
14.081679738761558	-54.93331705679494	2554681
14.067928098391674	-56.76442762535478	2620185
14.067928098391674	-60.426648762474436	2685689
14.081679738761558	-64.0888698995941	2751193
14.067928098391674	-71.41331217383343	2816698
14.067928098391674	-73.24442274239327	2882203
14.081679738761558	-75.07553331095309	2947708
14.067928098391674	-76.90664387951293	3013213
14.067928098391674	-78.73775444807275	3078717
14.081679738761558	-76.90664387951293	3144222
14.067928098391674	-75.07553331095309	3209727
14.067928098391674	-71.41331217383343	3275231
14.081679738761558	-67.75109103671376	3340735
14.067928098391674	-64.0888698995941	3406240
14.067928098391674	-58.59553819391461	3471745
14.081679738761558	-56.76442762535478	3537250
14.067928098391674	-54.93331705679494	3602755
14.067928098391674	-53.10220648823511	3668260
14.081679738761558	-53.10220648823511	3733765
14.067928098391674	-54.93331705679494	3799269
14.067928098391674	-56.76442762535478	3864773
14.081679738761558	-60.426648762474436	3930277
14.067928098391674	-64.0888698995941	3995782
14.067928098391674	-67.75109103671376	4061287
14.081679738761558	-73.24442274239327	4126792
14.067928098391674	-73.24442274239327	4192296
14.067928098391674	-76.90664387951293	4257800
14.081679738761558	-78.73775444807275	4323305
14.067928098391674	-78.73775444807275	4388810
14.067928098391674	-78.73775444807275	4454315
14.081679738761558	-73.24442274239327	4519820
14.067928098391674	-69.5822016052736	4585325
14.067928098391674	-65.91998046815394	4650829
14.081679738761558	-58.59553819391461	4716334
14.067928098391674	-58.59553819391461	4781839
14.067928098391674	-56.76442762535478	4847344
14.081679738761558	-53.10220648823511	4912849
14.067928098391674	-51.27109591967528	4978354
14.067928098391674	-53.10220648823511	5043859
14.081679738761558	-54.93331705679494	5109363
14.067928098391674	-58.59553819391461	5174867
14.067928098391674	-62.25775933103428	5240372
14.081679738761558	-65.91998046815394	5305876
