volt/V			curr/A			totaltime/us
-136.3236182744835	-252.69325846125676	0
-123.04903714102605	-227.0577105014191	1022
-92.82115543076875	-175.78661458174383	2045
-56.83208716086307	-119.02218695638905	3068
-12.61406292916654	-51.27109591967528	4091
31.081051057466354	12.81777397991882	5114
70.30849330118717	67.75109103671376	6137
102.24271370586261	111.69774468214973	7160
124.63611560411388	137.33329264198736	8183
134.89249549851985	146.48884548478654	9206
132.9751579332865	135.50218207342752	10229
111.44409924619282	95.21774956511125	11252
78.63836176641132	43.94665364543596	12275
39.31000701925718	-16.479995117038484	13298
-5.797882015442366	-84.23108615375224	14321
-47.69491866817224	-144.65773491622667	15344
-84.48211310159611	-195.928830835902	16367
-113.02200384533221	-232.55104220709862	17390
-130.94773400067143	-252.69325846125676	18413
-136.59883419293803	-254.52436902981657	19436
-127.73688161870174	-234.38215277565843	20459
-99.82081362346263	-186.77327799310285	21482
-65.21699880977813	-131.83996093630788	22505
-22.384228034302808	-65.91998046815394	23528
22.11818597979675	-1.8311105685598315	24551
62.44649189733573	56.76442762535478	25574
96.18796349986268	102.54219183935056	26597
120.80144047364726	131.83996093630788	27620
133.71824091311382	144.65773491622667	28643
134.8099307229835	139.1644032105472	29666
117.75571764275033	108.03552354503003	30689
86.06919156468399	54.93331705679494	31712
48.575609607226774	-3.662221137119663	32735
3.6328501235999635	-71.41331217383343	33758
-39.2366161076693	-133.67107150486768	34781
-77.42741172521133	-186.77327799310285	35804
-107.89381389812921	-227.0577105014191	36827
-128.2964873195593	-250.86214789269695	37850
-136.37866145817438	-256.3554795983764	38873
-131.47064424573506	-239.87548448133793	39896
-106.65534226508377	-195.928830835902	40919
-72.98726157414472	-144.65773491622667	41942
-31.90669881282998	-80.56886501663259	42965
13.109451582384718	-14.648884548478652	43988
54.38266548661763	45.777764213995795	45011
89.79378032776879	93.38663899655143	46034
116.47137668996245	128.1777397991882	47057
132.1036408581805	144.65773491622667	48080
135.70896938993496	142.82662434766686	49103
123.14077578051088	117.19107638782921	50126
93.12389294106877	67.75109103671376	51149
57.24491103854488	10.98666341135899	52172
13.17366863002411	-54.93331705679494	53195
-30.521445356608783	-119.02218695638905	54218
-69.83145237586595	-175.78661458174383	55241
-102.16014893032624	-217.90215765861993	56264
-125.00307016205329	-247.19992675557725	57287
-135.6355784783471	-254.52436902981657	58310
-134.10354319895018	-245.36881618701742	59333
-113.23300271614734	-208.74660481582083	60356
-80.58322092349009	-155.64439832758566	61379
-41.46586504715109	-93.38663899655143	62402
3.7979796746726886	-25.63554795983764	63425
46.04362315744499	34.7911008026368	64448
83.09685964537493	84.23108615375224	65471
111.75601062044129	122.68440809350871	66494
129.95695669423503	142.82662434766686	67517
135.92914212469864	146.48884548478654	68540
127.65431684316538	126.34662923062838	69563
100.05016022217474	78.73775444807275	70586
65.48304086428419	23.804437391277812	71609
22.815399639881587	-42.11554307687612	72632
-21.595275734733114	-108.03552354503003	73655
-61.93275551622059	-164.79995117038482	74678
-96.09622486037783	-212.40882595294045	75701
-121.15922116763817	-243.5377056184576	76724
-134.43380230109562	-254.52436902981657	77747
